L-EF,there are different names for the colors of light those names are the primary colors of light and the secondary colors of light there not just named orally the primary colors are the first colors that make up the secondary colors
L-EF,the primary colors are red blue and green the same colors as your eye cones
L-EF,a convex mirror is shaped like a belly and a concave mirror is shaped like a cave
L-EF,a concave mirror concentrates the light and a convex mirror does the opposite
L-EF,a convex mirror since it spreads the light out lets you see more of the stuff behind you a concave mirror since it concentrates light lets you see close up concave mirrors are used by doctors to see up close
L-EF,you can add another lens to one of those lenses also a double concave lens would spread out the light and a double convex would concentrate the light
L-EF,there are two kinds of light natural and artificial natural light is light from a natural light source and artificial light is something that is made from a artificial light source like light bulbs
L-EF,the second thing is fluorescence that is made with friction like when two stones rub together they make fire whits is heat and light that is fluorescence
L-EF,news flash if you put a red balloon inside a white balloon and shine a laser at it the laser will pop the red balloon but the white balloon will be unharmed
L-EF,and umbra is made when you shine a light source over an object that is bigger than the light source that makes a big shadow that is pretty darker
L-EF,a penumbra is when you shine a light source on something that is smaller than the light source that makes a little umbra and a penumbra which is lighter
L-EF,eye cones are things that are in your eyes and they see every thing is upside down the image goes threw the eye cone and to the brain and the brain turns it rightsize
L-EF,fl you want to make a rainbow you put a prism down and you shine a flashlight at it all the colors will come out the other side
L-EF,an umbra is a dark shadow and a penumbra is a light shadow for instance if a light is really dim you will have a penumbra if the light is sting its an umbra
L-EF,shadows on the earth are not completely black but the shadows on the moon they are
L-EF,the rainbow is made up of colored light the colors of the rainbow are red orange yellow green blue indigo and violet
L-EF,there are three eye cones in our eyes and the colors are red green and blue
L-EF,a concave object is is pushed back and if you look into a concave mirror you see yourself upside and
L-EF,a convex object is pushed out and if you look into a convex mirror you see yourself right side up but you are very large
L-EF,when colored light is shined at a opaque object the shadow is black like a normal shadow but when you shine two colored lights there are two shadow and the colors are the colors of the light
L-EF,sundials are a form of telling time you can tell the time by the position of the shadow
L-EF,shadows also are used to tell directions like north and south you also look at the shadow and that will tell you the direction you are walking in
L-EF,a concave mirror is a mirror that goes in and when light is shewn on it the light gets focused
L-EF,a convex mirror is a mirror that goes out and when you shine light on it the light bounces off straight looking
L-F,all of the secondary colors mixed together equals white light
L-F,a transparent object is clear and lets 100 light pass through
L-F,a translucent object is clear swell but only lets 50 go through
L-F,an opaque object lets 0 through
L-F,the law of reflection on a flat mirror is the angle of incidence equals the angle of reflection
L-F,the secondary colors are yellow cyan and magenta yellow indigo and purple
L-F,red and blue make magenta
L-F,blue and green make cyan and
L-F,green and red make yellow
L-F,all three primary colors make white
L-F,light and materials the most useful materials to use in experiments about light are lenses and mirrors but first mirrors there are two kinds of mirrors there names are concave and convex
L-F,you cant forget flat mirrors there sort of in the middle flat mirrors are pretty important to
L-F,that law only works for smooth mirrors though
L-F,on bumpy mirrors the reflected ray would go in all directions that is a called a diffused reflection
L-F,now lenses there are two kinds of lenses concave and convex just like the mirrors they do the same things
L-F,lenses are transparent
L-F,there are two other forms that translucent and opaque
L-F,a transparent object means see through
L-F,a translucent object colors the light and
L-F,an opaque object means that it stops the light completely
L-F,now artificial light first chemiluminescence chemiluminescence is when chemicals react to make light
L-F,then there are lasers lasers are extremely bright and very strong they can go through anything
L-F,there are two different ways you can play with shadows one is an umbra and the other is a penumbra
L-F,those are the small the things to do with shadows but there are much bigger things those things are eclipses there are two eclipses that we know of solar and lunar
L-F,3 is it true that we cant see without light of course not
L-F,the colors of light i think are in the rainbow winch are redorangeyellowgreenblueindigoand violet
L-F,the primary colors of light are red green and blue
L-F,the primary colors of pigment paint are bluebeard yellow
L-F,there are 2 rinds of light natural and artificial the kind of light that is in your home is artificial if all the windows are covers
L-F,photoluminescence is light made by animals such as fireflies and the tiny fish that live at the bottom of the sea winch my mom loves
L-F,the aurora borealis is very bucketful it is light that hits the sky probably threw water that is why it looks waive
L-F,fl you want to make white light you mix red blue and green together and you have white light
L-F,a lunar eclipse is when the earth is in front of the moon
L-F,a solar eclipse is when the moon goes in front of the earth
L-F,a concave mirror is a mirror that is bent in
L-F,a convex mirror is a mirror that is bent out
L-F,photoluminescence is made by animals whose habits don't have much light
L-F,misalliance is made by semicircles
L-F,transparent objects are objects that you see threw
L-F,translucent is when only some light can shine threw
L-F,concave mirrors reflect light out and convex mirrors footrace the light
L-F,the law of reflection on a flat mirror is the light goes onto the mirror and bounces in the isopleth direction
L-F,the law of diffuse refection is the light goes to the mirror and bounces in the same detection
L-F,concave lenses and light rays help near sited people see far sited and
L-F,convex mirrors help far sited people see near sited
L-F,solar powered things are made with solar panels
L-F,lasers are a toolbox they melt mettle
L-F,an penumbra is a shadow shining around the shadow
L-F,an umbra is a dark shadow that comes from a small light
L-F,an opaque is an nontransparent thing
L-F,chemiluminescence is produced by a chemical reaction
L-F,luminescence is made by living things
L-F,lasers are very bright and intense and can burn through anything
L-F,things that glow have florescences
L-F,co lours of light the primary colors of light are red blue and green
L-F,and the secondary colors of light are yellow magenta and cyan
L-F,black light is made up of all the colors
L-F,and white light reflects everything
L-F,if you look at something that is blue all the colors are absorbed except blue and that is for every other color
L-F,light and materials a transparent object is a see through
L-F,a translucent object is see through but a little burier
L-F,an opaque object is not see through
L-F,the law of reflection is if light hit s a mirror on a 90 degree angle and it goes back ons 90 degree angle
L-F,diffuse reflection is if you crumple tin foil the light goes all over the place
L-F,a convex lens concentrates the light
L-F,a concave lens spreads the light out
L-F,the secondary colors of light are yellow magenta and cyan
L-F,white light is made from the primary colors mixed
L-F,if you shine light on a prism it makes a rainbow
L-F,eye cones are cones in your eyes that help you see colors
L-F,northern lights are colored lights
L-F,transparent objects are objects that can not be seen through and are opaque
L-F,translucent objects are objects are you can see through but not perfectly
L-F,an opaque object is a object that is sold and cannot be seen through
L-F,the law of reflection is the angle of incidence equals the angle of reflection
L-F,if you shine a light source on a crinkly piece of tinfoil the reflection goes every where and is called a diffuse reflection
L-F,a concave lens goes in
L-F,and a convex lens goes out
L-F,solar panels are panels used with light
L-F,photoluminescence is a animal that makes its own light
L-F,chemiluminescence is chemical made light
L-F,fluorescence is things that glow like a glow sticks from a party
L-F,lasers are a really strong form of light
L-F,when light shines on you it makes shadows
L-F,the umbra is the darkest part of the shadow
L-EF,the penumbra is the light part of the shadow its a shadow plus a little light
L-F,an solar eclipse is when the moon goes in front of the sun
L-F,a lunar eclipse is when the earths between the sun and the moon
L-F,i know that there is 7 colors in a rainbow red orange yellow green blue indigo violet
L-F,if you mix all three colors you get white light
L-F,if you mix blue and green you get cyan
L-F,if you mix red and blue you get magenta
L-F,red and green make yellow
L-F,you have 3 kinds of eye cones one sensitive to red one sensitive to green and one to red
L-EF,the secondary colors of light are yellow magenta and cyan there made by mixing the primary colors of light
L-F,a transparent object is see through like a window or light
L-F,a translucent object lets in just some light but you cant see through it like paper or frosty glass
L-F,an opaque object is solid so you cant see through it like a brick or a book cover
L-F,a convex mirror is like a belly mirror you are upside down until you walk really close you go right side up
L-F,angle of incidence the angle of reflection the law of reflection
L-F,a diffused reflection is when light hits a bumpy mirror and spreads all over the place
L-F,concave lenses help far sighted people see closer
L-F,convex lenses are for people that can only see close they help near sighted people
L-F,photoluminescence is when a animal makes its own light like a fire fly
L-F,chemiluminescence is when you turn chemical energy into light
L-F,fluorescence is when an object gives off light while getting it from another source
L-F,the primary colors of light are red green blue
L-F,the secondary are yellow magenta cyan
L-F,transparent objects menes clear
L-F,translucent you can see a little light
L-F,opaque tea means is inn see through
L-F,a concave mirror is like a cave
L-F,a convex mirier is like a lubberly belly
L-F,law of reflexion on a flat is when the light bows is off mirror
L-F,diffused reflection is when there is a bumpy mirror
L-F,concave lens help mer sided people
L-F,convex len help far said people
L-F,photoluminescence is some that make its own light
L-F,chemiluminescence light coxed be camel bestselling that glow bare made by clemmie
L-F,lasers are a very strong light
L-F,a umbra is a big light source
L-F,a penumbra is a lighter shadow
L-F,rainbows can only be made by sun light
L-EF,about colors when you look at a red object for at least 10 seconds and then look at a white suffuse and it will have the same shape but it will be green
L-F,the primary colors of light are red blue and green
L-F,if you mix green blue light it makes cyan
L-F,if you mix green red light together it makes yellow light
L-F,if you mix red and blue light together it makes magenta
L-F,win you mix all of t hem together it makes white
L-F,the umbra part of a shadow is darker then the penumbra part
L-F,penumbra is the lighter part of the shadow
L-F,transparent amens that all the light goes through
L-F,translucent means that only some light goes
L-F,opaque means that no light goes through
L-F,the law of reflection is when light hits a mirror at an angle it nonces of in the same angle
L-F,the diffuse reflection means that when there is a bumpy shine surfs the light goes every where
L-F,biosciences are living things that have light on their bodies like the angler fish or firer fies
L-F,chemiluminescence are chemicals that create light
L-F,florescence is a chemical that glows
L-F,our class had a debate on how light travels at first we only had 2 theories straight wave then we had particles ripples wave inside a tub we
L-F,the secondary councilors of light are cyan yellow and magenta
L-F,wen you mix all the primary colors of light together you see white light
L-EF,eye cones are in are eyes and some are sensitive to red blue and green and if the red con is not working then you cant see any thing to do with red or red
L-F,an transparent object is a objectt that you can sealy see through like glass
L-F,an translucent object is a object or material that you can see the couplers through it but you cant see crustal clear like rice paper
L-EF,an opaque object is a object is an object that you cant see through like metal opaque objects are uselessly the strongest material
L-EF,a convex lens is a lens that consent rats the light beam so when you look at the sore it will be a dot
L-EF,thats the ope sit of a concave lens it makes the light sored out you so if your flash light wont sored out then you can holed up a concave lens to the sore of light and it will sored out and cover a larger area but with less power
L-EF,the angle of incidents equals the angle of reflection that mens if you shine a light sore on a flare mirror then the angle you shewn the light on the mirror is the angle it will reflect
L-F,if you shin a light on a crumpled up puce of tin fowl then the light will be every where thats called defuse reflection
L-EF,a concave mirror is a spoon like mirror if you walk away from it you mig is upside down but if you walk closer then its right side up
L-F,if you look into a convex then you look bait stretched outland the sides are rill bleary
L-F,a soler panel takes light and converts it to energy
L-F,photoluminescence is an living thing that pro douses its on light
L-F,chemiluminescence is a chemical that makes light like the halloween glow skits
L-F,florescence thing arch thing that glow like those bedroom star
L-F,a laser is a hilly intense tool its all the tools
L-F,an umbra is the dark shadow
L-F,a penumbra is the light shadow
L-F,water bends light
L-EF,most lenses focuses light so if a weak but large source of light is being produced and you put a lens under it then it will make the weak light focus and become strong
L-F,some lenses make light spread out
L-F,there are many types of lenses there are glasses magnifying glasses and many many more
L-F,there are primary colors and secondary colors the primary colors of light are red blue and green
L-F,red and green make yellow light
L-F,green and blue light make cyan
L-F,and red and blue make magenta
L-F,and all three make white
L-F,and the secondary colors are magenta cyan and yellow
L-F,rainbows are light colors you can see
L-EF,you make a rainbow with a prism if you put a source of light in front of a glass prism you usably don't see a perfect rainbow mane not even a rainbow but sometimes you can see a small rainbow
L-EF,when light hits a flat mirror at a 20 degree angle it goes out of the flat mirror at a 20 degree angle this means the angle of reflection equals the angle of incidence so light if it goes in at any number angle it will come out at the same angle but this only works with a flat mirror
L-F,if you use it with aluminum foil thats all crumpled up then light will go out at all sides this is called a diffuse reflection
L-EF,there are many types of mirrors there are flat mirrors which in the last paragraph is the only type of mirror that will make light go out at the same angle that it came in a flat mirror is the most comment mirror
L-EF,but there are two more basic ones one is the concave mirror this mirror looks like a cave it goes in and bounces light inside it
L-F,unlike convex mirrors convex mirrors can bounce off many sides those are the basic mirrors
L-EF,if a shiny thing like tin foil is there but bent the law of reflection doesn't work the light goes all over the place
L-EF,convex mirrors make your vision all you can see in the area bigger so if you look in a convex mirror you will see a lot more behind you thees are used in places like cars
L-EF,your eyes cant fully adjust to the dark but they can a bit my eyes have never fully adjusted to the dark but i have had light near and it was dark because i was near a lot of light then it suddenly changes my body wont react too fast but it can wait a few seconds and it will think i have benn there long enough but with no light i don't think your eyes can adjust to a perfectly dark room
L-F,opaque transparent and translucent are some terms in light opaque means that its non see through
L-F,translucent means that some light can go through but not all so part see through
L-F,to see a white shrift glow you need purple light
L-F,chemiluminescence is the chemical that make things glow
L-F,fluorescence is the process of demitting light while receiving energy from another source
L-F,lasers are very highly bright and intense light they can burn though anything
L-F,here is a example of umbra and penumbra when you put an easer under a flash light the black shadow is the umbra and the gray shadow is the penumbra
L-F,the primary colors of light are green red and blue
L-F,yellow is made by mixing green and red
L-F,magenta is made by blue and red
L-F,and cyan is made by blue and green
L-F,this is how we see white we mix red blue and green all together make white
L-F,an opaque object is something that you cant see though at all like a base ball or a baseball bat
L-F,a concave mirror is a mirror that has cave the image looks like your head is bent
L-F,a convex mirror is something that looks like somebodies belly the image looks like your head is bent out ward
L-F,the law of relation is when the angle of incandescence the angle of reflection
L-F,when light hits a bumpy surface its rays are reflected every where
L-F,a double concave lens is a magnifying glass lens when light gos though it it soots out every where
L-F,on a camera there is a convex lens to help focus the light when the light gos though the lens it gets concertinaed
L-F,my understanding of shadows are that shadows are always on the other side of the light source
L-F,the closer you get to the light the bigger your shadow gets
L-F,and the complete black area is called umbra
L-F,and where its grey is called penumbra
L-F,my understanding of the primary colors of light are red green and blue
L-F,but the primary colors of pigment are yellow blue and red
L-F,blue and green makes cyan
L-F,red and blue makes magenta
L-F,and red and green makes yellow
L-F,of course if you were in pigment yellow would be green
L-F,every person has eye cones that are sensitive to a servant color each eye con is sensitive to either red blue or green
L-F,try clewing one eye then switching one eye looks more red the other more blue since we don't have a third eye we see blue and red and not green because in pigment its replaced with yellow
L-F,the northern light are the color red eerie green and pink
L-F,chemiluminescence is when chemicals make things glow like luminescent paint
L-F,fluorescence is when something is giving off light while getting energy from another source
L-F,my understanding of transparent objects is that if you look at it you should see through it roughly a transparent object is usually like a window some toys and glass
L-F,opaque is a thing that you can see and see through but its fuzzy an opaque object is like plastic
L-F,a concave mirror when light is shown into it reflects the light all around and then up
L-F,solar panels can make lots of things do stuff
L-F,translucent object let some light but not all light through so translucent would be like frosted glass or clouds
L-F,an umbra is a small light source that makes a dark shadow
L-F,also the farther you walk away the longer your shadow will get
L-F,when light hits a double concave lens unlike the double convex the light will go further apart
L-F,i learned that a magnifying glass can focus the light more than it can when the light is just by itself
L-F,another thing i learned was that 70 of the worlds sea fish use photoluminescence to make themselves glow
L-F,photoluminescence is when a animal gives of its own light
L-F,fluorescence is when something gives of light while receiving it from somewhere else
L-F,and blue green and red make the color white
L-F,red has the longest light wave and violet has the shortest light wave
L-F,the colors of the rainbow are red antidisestablishmentarianism and violet
L-F,there are three kinds cones in your eyes red blue and green
L-F,a spectrum is another name for a rainbow
L-F,the northern lights are originally located in the north pole and some eskimo called inuits thought the northern lights were evil
L-F,a transparent object is something see through like a ghost or glass
L-F,translucent means that only a little light can get through for example frosty glass and tracing paper
L-F,opaque means that no light can get through for instance a cow is opaque and a chair is opaque
L-F,a concave mirror is pushed in
L-F,and a convex mirror is pushed out
L-F,some television screens in the 50s were convex screens
L-F,if light comes in on a 45 degree angle on a flat mirror it will come out on a 45 degree angle
L-F,on the other hand if light goes in on a 45 degree angle on a bumpy mirror it will come out all crazy
L-F,the colors of light is the rainbow
L-F,the primary colors are red green and blue
L-F,diffused reflection is when a light goad to wards a bumpy mirror and bounces in all directions
L-F,a transparent object is see through a prism is transparent and a peace of glass is transparent
L-F,an opaque object is not see through a brick book computer pencil and a tooth are all not see through
L-F,the convex lens is the very opposite this is to heal far sided people see near sided
L-F,the convex glass can also be used in magnifying glasses and in circus mirrors
L-F,solar panels are used for obsoleting light and made into electricity
L-F,photoluminescence is something that makes its own light
L-F,chemiluminescence is light caused by chemicals
L-EF,a shadow wilel appear when you are facing north your shadow wilel be in front of you if you are facing south your shadow wilel be behind you and if you are facing east your shadow wile be on your right and if you are facing west your shadow is on your left
L-F,an umbra is a dark shadow
L-F,and a penumbra is a light shadow
L-F,when you see your shadow you'll see a dark shadow and light shadow is called a penumbra
L-F,my understanding of lasers is that it is a beam of light that can burn through anything
L-F,my understanding of photoluminescence is that some creatures like a firefly glows in the dark witch is called photoluminescence
L-F,my understanding of fluorescence is that it is a process of light while reviving energy
L-F,a concave lens is a lens that spreads out light
L-F,a convex lens is a lens that focus light
L-F,the law of reflection is that if the light hits a flat mirror the angle of incidence the angle of reflection
L-F,a concave mirror is like a concave lens witch spreads out light
L-F,and for a convex mirror it focus light like a convex lens
L-F,a transparent object is a object that is see through
L-F,a translucent object is a object that is sort of see through
L-F,and a opaque object is a object that is not able to be see through
L-F,the secondary colors are yellow cyan and magenta
L-F,eye cones are thing are that respond to colors that are red blue and green
L-F,the northern lights are branches of light color that usually found in the north pole
L-F,an umbra is the darker part of a shadow
L-F,and the penumbra is the lighter part of a shadow
L-F,a lunar eclipse is when the sun goes in front of the moon
L-F,and a solar eclipse is just the reverse of a lunar eclipse
L-F,and red and blue makes magenta
L-F,and finally green and blue make cyan a shade of blue
L-F,the secondary colors of light are the colors that the primary colors make when mixing each other
L-F,transparent means see through transparent objects are ice and water examples
L-F,translucent means a little light can pass through like tracing paper and wax paper
L-F,opaque means no light can pass through all other objects are opaque and there are a lot of opaque objects in the world
L-F,diffuse reflection is when light bounces off of a bumpy mirror or a piece of crumpled aluminum foil and goes in all directions
L-F,the light rays from a concave lens go outwards like a v shape sort of
L-F,photoluminescence means that a living thing gives off its own light a firefly is an exemplar of a electroluminescent living thing
L-F,chemiluminescence means that an object gives off light because of some kind of chemical inside of it
L-F,things that glow are called fluorescent objects fluorescence
L-F,the three cones are green red and blue
L-F,red green and blue are the three primary colors of light
L-F,you get cyan when you mix green and blue
L-F,you get yellow when you mix red and green
L-F,you get magenta when you mix red with blue
L-F,those three colors are the three secondary colors of light
L-F,you get white when you mix all three primary colors of light
L-F,if colored light shines on a red pence case all the colors get absorbed but red red gets reflected
L-F,if colored light shines on a blue ruler all the colors get absorbed but blue blue gets reflected
L-F,if colored light shines on a black object all the colors of light get absorbed
L-F,if colored light shines on a white object all the colors of light get reflected
L-F,transparent objects are things that light can go through freely through glass and clear plastic
L-F,translucent objects are things that light can go through a bit like paper
L-F,opaque things are things that light cant go through things and produces a shadow opaque things are humans buildings and lots more
L-F,a convex mirror is shaped like richard massing belly
L-F,a concave mirror is shaped like a caves entrance
L-F,lasers are very highly bright and intense light it can burn through anything
L-F,photoluminescence are living things that gives off its own light
L-F,chemiluminescence is perused by chemical reactions
L-F,a unbar is a dark shadow
L-F,a penumbra is a light shadow
L-F,when a small light hits an nontransparent object it makes an umbra
L-F,when a larger light hits the same nontransparent object it makes an larger shadow then before and that is called an penumbra
L-EF,when two different colored lights hit an nontransparent object it makes two different colored shadows one that is on one side of the nontransparent object and one that is one the other lets say that the two different colored lights where red and green and you shined those lights on each side of an nontransparent objects ball one shadow will be green and the other will be red but on either side of the nontransparent object
L-F,an opaque object is an nontransparent object but in an scientific way
L-F,i also understand that the shadow is always on the parasite side of the light source
L-F,the closer you are to the light source the bigger your shadow is
L-EF,there are many theories about light there is the straight line theory that is when light travels in straight lines only there is also a theory that is called ripple waves that is when you tutu still water and it makes ripple waves the man that discoverer ripple waves was christian huygens the other theory is the combo theory that is when the waves are in the straight lines and there is the cancel out theory and that is where the straight lines cancel the waves
L-F,i all so know that when light goes in to a different medium it bends more like air and water those are different mediums
L-F,a laser is a really hot berm of light and it can burn mete
L-F,chemiluminescence is a chemical that makes light
L-F,photoluminescence is a animal that makes its on light
L-F,the secondary colors are cyan yellow and magenta
L-F,northern lights are colored lights in the ski
L-F,if you want to make a rainbow there are two ways to so you could either shine light on water or on a prism it will work either way
L-F,transparent is something that you can see through
L-F,translucent is something that you can sort of see through
L-F,opaque is something that you can not see through
L-F,a concave mirrors a cave shape mirror
L-F,a convex mirror is like a tummy
L-F,the law of reflection is the angle of incident equals the angle of reflection
L-F,diffuse reflection means when light hits busby service light moves all over the place
L-F,when light hits a convex lens it focuses the light and then speeds the light
L-F,a concave mirror takes in light and dress it out
L-EF,the next view is the co lours of light view with rainbows a rainbow is created when white light hits though a prism and makes a rainbow you can also diffuse a rainbow by letting the light make a rainbow and put another prism beside and it and it creates white light again
L-F,the primary colors of light are bluebeard green
L-F,the primary colors can be made into the secondary colors
L-F,the secondary colors are reacknowledgment
L-F,and agreeableness
L-F,and bluejacket
L-F,and the secondary colors all mixed into one makes white light
L-F,all we see now to the all we see is light view a myriad of notes agree on that you can only see with light
L-F,photoluminescence is light created by animal
L-F,to make white light you need to mix all the primary colors together
L-F,to make a rainbow with a prism you need to shine light through a prism and it makes a rainbow
L-F,there is a thing called a color wheel
L-F,there are cones in your eye they are sensitive to colored light
L-F,if you stare at a picture of a green frog for 10 seconds then stare at a blank sheet of paper you will see a red frog
L-F,there are three different types of materials opaque translucent and transparent
L-F,opaque means nothing can pass through it
L-F,translucent means that it is see through but is colored
L-F,transparent means it is completely see through
L-F,a concave mirror focuses the light inward
L-F,a convex mirror focuses the light outward
L-F,de fussed reflection is like this
L-F,a convex lens focuses the light outward on the other side of the lens
L-F,a concave lens focuses the light inward on the other side of the lens
L-F,fluorescence is when a object is emitting a glow while getting light from another source
L-F,a laser is so very very strong it can cut through anything
L-F,a umbra is a dark shadow caused by a small light source
L-F,a penumbra is a light shadow caused by a big light source
L-F,our class has many theories about how light travels we have 5 theories 1 ripple 2 wave 3 wave in tube 4 particle 5 straight
L-F,there are 3 different theories about how light effects how we see the two theories are your eyes can adjust to light they cant and you see only the outlines
L-F,my understanding of light in natural and artificial light even though i am a master of that view i know that stars are made of gas not fire i found that interesting because before i read those notes i thought that stars were made of fire and only planets were surrounded by gas
L-F,i also learned lasers can cut through absolutely anything even diamonds
L-F,also i learned that 70 percent of the underwater animals use photoluminescence i also found this interesting fungi and bacteria use photoluminescence
L-F,a umbra is the darker part of the light that you may shine anywhere you see the umbra when the light hits something
L-F,the penumbra is a lot like the umbra but is the lighter part
L-F,in light and materials i know that a transparent object is see through
L-F,a translucent object is sort of see through
L-F,and opaque is non see through
L-F,you can see more in a convex mirror than a concave mirror
L-F,the law of reflection is when the indecent ray hits the flat mirror the reflection ray bounces back
L-F,a diffuse reflection is when light hits a something bumpy and the light goes everywhere
L-F,in co lours of light it talks about the primary colors of light are red blue and green
L-F,and the secondary colors are yellow magenta and cyan
L-F,if you mix the primary colors of light you get white light
L-F,if you shine light through a prism it makes a rainbow
L-F,the northern lights are usually found up north people used to be scared of them
L-F,there are two types of shadows the umbra and the penumbra
L-F,the umbra is a small and dark shadow you will get when you use a small light sours
L-F,the penumbra is a lighter shadow around the umbra you get the penumbra when you use a large light
L-F,you can use shadow to tell time with a sundial
L-F,and the primary colors of paint are red yellow and blue
L-F,the secondary colors of light are yellow cyan and magenta
L-F,the secondary colors of paint are purple orange and green
L-F,you can make white light by mixing red blue and green
L-F,light can be reflected and absorbed
L-F,the northern lights are also called the aurora borealis the aurora borealis is light there are lots of colors in the aurora borealis
L-F,there are 3 ways to describe an object the 3 ways are transparent translucent and opaque
L-F,a transparent object is like glass you can see through it
L-F,a translucent object is an object that is ike sand falling through water light can go through it
L-F,an opaque object is like peter light cant go through him
L-F,a convex mirror looks like the picture above on the right
L-F,a convex lens focuses the light
L-F,a concave lens speeds out the light
L-F,there are 4 come types of luminescences photoluminescence chemiluminescence electro luminescence and thermoluminescence
L-F,things that glow are called fluorescence
L-F,gazers are very strong and used for a lot of things
L-F,the sun is the most important light source
L-F,objects that don't give off light are non luminous
L-F,a flashlight is luminous when on but is non luminous when switched off
L-F,when an animal gives off its own light its called photoluminescence as in biomasses
L-F,chemiluminescence is produced by certain chemical reactions for example glow sticks
L-F,electro luminescence is produced by electric discharges for example when silk or fur is stroked or when adhesive surfaces are separated
L-EF,thermoluminescence is different souses that glow by friction and can create blue sparks one of these sources is wintergreen life savers if you are chewing one turn the lights of look in a mirror while chewing look in your mouth and you will see the candy brakes up in to blueish green sparks
L-F,a rainbow is made up of seven different colors red orange yellow green blue indigo violet
L-F,the primary colors of light are blue green and red
L-F,and the secondary colors are yellow magenta and sin
L-F,yellow is made when mixing green and red
L-F,magenta is made when mixing red and blue
L-F,and sin is made when mixing green and blue
L-EF,they also have something called the law of reflection the law of reflection is the angle of incidence equals the angle of reflection to clarify that if light hits a flat mirror at say a 75 degree angle it is going to come off the mirror at a 75 degree angle
L-EF,but first natural light there are two sections that i am going to write about first photoluminescence photoluminescence is made from a living thing like electric sale they make their own light therefore electric sale are electroluminescent so are glow worms squids fireflies and even bacteria and fungi
L-EF,we did an ensnarement with different colored projector lenses and an opaque ball handing from the sling and we saw shadows first we saw 1 shadow when we terned on 1 light there was a dark shadow when we turned on 2 lights there were 2 light shadows and uprise surprise when we toned on all the lights there were 3 light shadows
